Time;R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R12;R13;R14;R15;R16;R17;Humidity;Temperature
33831.0;13898.0;24586.0;14758.0;25805.0;5359.0;45070.0;44434.0;27768.0;7.38;41.64;;;;;;;;;
33832.0;13902.0;24573.0;14734.0;25754.0;5363.0;45076.0;44356.0;27829.0;7.38;41.64;;;;;;;;;
33833.0;13978.0;24547.0;14726.0;25850.0;5362.0;45088.0;44390.0;27770.0;7.42;41.65;;;;;;;;;
33834.0;13996.0;24540.0;14684.0;25881.0;5306.0;45015.0;44406.0;27800.0;7.45;41.65;;;;;;;;;
33835.0;13955.0;24569.0;14774.0;25865.0;5371.0;45033.0;44413.0;27776.0;7.45;41.65;;;;;;;;;
33836.0;13912.0;24526.0;14714.0;25777.0;5277.0;45051.0;44408.0;27830.0;7.3;41.65;;;;;;;;;
33837.0;13951.0;24603.0;14694.0;25807.0;5343.0;45106.0;44351.0;27742.0;7.45;41.66;;;;;;;;;
33838.0;13934.0;24522.0;14676.0;25826.0;5330.0;45126.0;44341.0;27824.0;7.38;41.65;;;;;;;;;
33839.0;13941.0;24537.0;14747.0;25766.0;5356.0;45179.0;44339.0;27762.0;7.3;41.65;;;;;;;;;
33840.0;13970.0;24560.0;14709.0;25809.0;5402.0;45093.0;44359.0;27750.0;7.3;41.64;;;;;;;;;
33841.0;13953.0;24557.0;14742.0;25821.0;5295.0;45050.0;44434.0;27804.0;7.45;41.64;;;;;;;;;
33842.0;13969.0;24627.0;14694.0;25828.0;5434.0;45142.0;44384.0;27767.0;7.38;41.64;;;;;;;;;
33843.0;13953.0;24602.0;14729.0;25785.0;5405.0;45079.0;44387.0;27756.0;7.45;41.64;;;;;;;;;
33844.0;13939.0;24460.0;14709.0;25777.0;5374.0;45076.0;44352.0;27748.0;7.38;41.65;;;;;;;;;
33845.0;13960.0;24641.0;14706.0;25772.0;5366.0;45094.0;44360.0;27765.0;7.42;41.65;;;;;;;;;
33846.0;13959.0;24616.0;14677.0;25811.0;5363.0;45109.0;44406.0;27816.0;7.45;41.64;;;;;;;;;
33847.0;13927.0;24565.0;14748.0;25789.0;5281.0;45126.0;44364.0;27822.0;7.38;41.65;;;;;;;;;
33848.0;13835.0;24543.0;14727.0;25730.0;5358.0;45068.0;44377.0;27785.0;7.45;41.64;;;;;;;;;
33849.0;13976.0;24508.0;14709.0;25820.0;5371.0;45059.0;44396.0;27732.0;7.38;41.66;;;;;;;;;
33850.0;13898.0;24615.0;14734.0;25859.0;5336.0;45017.0;44376.0;27737.0;7.38;41.67;;;;;;;;;
33851.0;13945.0;24590.0;14734.0;25910.0;5396.0;45051.0;44327.0;27839.0;7.38;41.65;;;;;;;;;
33852.0;13870.0;24565.0;14708.0;25855.0;5273.0;45043.0;44389.0;27820.0;7.38;41.65;;;;;;;;;
33853.0;13991.0;24609.0;14782.0;25776.0;5373.0;45094.0;44393.0;27818.0;7.34;41.65;;;;;;;;;
33854.0;13966.0;24548.0;14688.0;25870.0;5365.0;44975.0;44339.0;27785.0;7.38;41.65;;;;;;;;;
33855.0;13993.0;24585.0;14623.0;25805.0;5325.0;45051.0;44454.0;27735.0;7.45;41.65;;;;;;;;;
33856.0;13918.0;24628.0;14794.0;25835.0;5329.0;45019.0;44396.0;27807.0;7.38;41.65;;;;;;;;;
33857.0;13953.0;24588.0;14701.0;25763.0;5341.0;45092.0;44344.0;27765.0;7.38;41.63;;;;;;;;;
33858.0;13969.0;24625.0;14755.0;25804.0;5339.0;44947.0;44348.0;27787.0;7.45;41.64;;;;;;;;;
33859.0;13956.0;24519.0;14715.0;25747.0;5351.0;45063.0;44383.0;27803.0;7.38;41.64;;;;;;;;;
33860.0;13925.0;24653.0;14749.0;25887.0;5375.0;45105.0;44429.0;27757.0;7.38;41.65;;;;;;;;;
33861.0;14010.0;24616.0;14714.0;25844.0;5305.0;45108.0;44324.0;27755.0;7.38;41.65;;;;;;;;;
33862.0;13941.0;24591.0;14740.0;25843.0;5313.0;45016.0;44357.0;27773.0;7.38;41.64;;;;;;;;;
33863.0;13978.0;24516.0;14714.0;25889.0;5388.0;45080.0;44371.0;27758.0;7.38;41.64;;;;;;;;;
33864.0;13913.0;24590.0;14707.0;25787.0;5298.0;45037.0;44359.0;27787.0;7.38;41.64;;;;;;;;;
33865.0;14035.0;24583.0;14786.0;25823.0;5342.0;45013.0;44332.0;27696.0;7.38;41.66;;;;;;;;;
33866.0;13937.0;24530.0;14782.0;25832.0;5353.0;44963.0;44384.0;27750.0;7.38;41.65;;;;;;;;;
33867.0;13941.0;24558.0;14766.0;25795.0;5394.0;45055.0;44399.0;27824.0;7.38;41.67;;;;;;;;;
33868.0;13902.0;24593.0;14612.0;25774.0;5281.0;44965.0;44450.0;27785.0;7.38;41.65;;;;;;;;;
33869.0;13900.0;24591.0;14734.0;25785.0;5449.0;45026.0;44319.0;27810.0;7.38;41.66;;;;;;;;;
33870.0;13913.0;24607.0;14675.0;25833.0;5360.0;45141.0;44364.0;27807.0;7.38;41.65;;;;;;;;;
33871.0;13940.0;24586.0;14718.0;25893.0;5341.0;44981.0;44370.0;27789.0;7.38;41.66;;;;;;;;;
33872.0;13961.0;24533.0;14704.0;25902.0;5377.0;45032.0;44433.0;27753.0;7.38;41.65;;;;;;;;;
33873.0;13902.0;24579.0;14719.0;25829.0;5373.0;45087.0;44325.0;27764.0;7.38;41.64;;;;;;;;;
33874.0;13962.0;24502.0;14727.0;25788.0;5335.0;45046.0;44359.0;27824.0;7.38;41.64;;;;;;;;;
33875.0;13950.0;24600.0;14766.0;25808.0;5392.0;45053.0;44354.0;27828.0;7.3;41.64;;;;;;;;;
33876.0;13951.0;24617.0;14706.0;25843.0;5304.0;45101.0;44204.0;27743.0;7.38;41.64;;;;;;;;;
33877.0;13966.0;24542.0;14745.0;25845.0;5386.0;45034.0;44405.0;27833.0;7.38;41.64;;;;;;;;;
33878.0;13876.0;24652.0;14680.0;25853.0;5381.0;45073.0;44394.0;27654.0;7.38;41.65;;;;;;;;;
33879.0;13874.0;24571.0;14642.0;25823.0;5327.0;45096.0;44392.0;27779.0;7.45;41.65;;;;;;;;;
33880.0;13971.0;24603.0;14765.0;25805.0;5447.0;45059.0;44357.0;27728.0;7.38;41.65;;;;;;;;;
33881.0;13940.0;24565.0;14771.0;25822.0;5343.0;45073.0;44398.0;27783.0;7.38;41.65;;;;;;;;;
33882.0;13923.0;24523.0;14672.0;25820.0;5308.0;45066.0;44366.0;27760.0;7.3;41.65;;;;;;;;;
33883.0;13926.0;24600.0;14733.0;25909.0;5391.0;45100.0;44387.0;27803.0;7.38;41.65;;;;;;;;;
33884.0;13984.0;24627.0;14654.0;25848.0;5319.0;45068.0;44366.0;27791.0;7.45;41.66;;;;;;;;;
33885.0;13907.0;24593.0;14706.0;25862.0;5354.0;45174.0;44407.0;27753.0;7.53;41.65;;;;;;;;;
33886.0;13940.0;24519.0;14715.0;25889.0;5427.0;45125.0;44383.0;27830.0;7.53;41.66;;;;;;;;;
33887.0;13964.0;24613.0;14741.0;25790.0;5292.0;45091.0;44371.0;27855.0;7.38;41.64;;;;;;;;;
33888.0;13915.0;24527.0;14711.0;25862.0;5334.0;45116.0;44401.0;27803.0;7.3;41.65;;;;;;;;;
33889.0;13872.0;24607.0;14702.0;25792.0;5326.0;45098.0;44337.0;27820.0;7.38;41.65;;;;;;;;;
33890.0;13877.0;24524.0;14815.0;25829.0;5372.0;45086.0;44316.0;27726.0;7.38;41.66;;;;;;;;;
33891.0;13931.0;24630.0;14732.0;25820.0;5321.0;45083.0;44376.0;27766.0;7.53;41.68;;;;;;;;;
33892.0;13956.0;24580.0;14737.0;25832.0;5380.0;45088.0;44353.0;27792.0;7.38;41.65;;;;;;;;;
33893.0;13987.0;24620.0;14689.0;25788.0;5337.0;45088.0;44382.0;27798.0;7.38;41.66;;;;;;;;;
33894.0;13965.0;24603.0;14763.0;25874.0;5378.0;45094.0;44357.0;27750.0;7.38;41.65;;;;;;;;;
33895.0;13940.0;24607.0;14781.0;25780.0;5347.0;45049.0;44397.0;27760.0;7.3;41.66;;;;;;;;;
33896.0;13872.0;24621.0;14679.0;25847.0;5383.0;45140.0;44396.0;27779.0;7.38;41.65;;;;;;;;;
33897.0;13935.0;24495.0;14754.0;25860.0;5329.0;45042.0;44412.0;27812.0;7.38;41.65;;;;;;;;;
33898.0;13954.0;24615.0;14723.0;25891.0;5294.0;45174.0;44366.0;27821.0;7.45;41.66;;;;;;;;;
33899.0;13937.0;24604.0;14782.0;25873.0;5326.0;45113.0;44357.0;27780.0;7.45;41.64;;;;;;;;;
33900.0;13884.0;24579.0;14686.0;25823.0;5380.0;45102.0;44337.0;27759.0;7.38;41.67;;;;;;;;;
33901.0;14006.0;24506.0;14660.0;25866.0;5371.0;45060.0;44419.0;27743.0;7.38;41.66;;;;;;;;;
33902.0;13965.0;24574.0;14734.0;25843.0;5378.0;45010.0;44326.0;27807.0;7.38;41.66;;;;;;;;;
33903.0;13854.0;24604.0;14742.0;25786.0;5406.0;45127.0;44405.0;27850.0;7.38;41.65;;;;;;;;;
33904.0;13987.0;24647.0;14718.0;25859.0;5328.0;45057.0;44310.0;27763.0;7.38;41.67;;;;;;;;;
33905.0;13899.0;24622.0;14624.0;25883.0;5362.0;45039.0;44335.0;27756.0;7.45;41.67;;;;;;;;;
33906.0;13956.0;24587.0;14660.0;25841.0;5377.0;45053.0;44368.0;27712.0;7.38;41.66;;;;;;;;;
33907.0;13909.0;24545.0;14731.0;25718.0;5251.0;45022.0;44338.0;27778.0;7.38;41.65;;;;;;;;;
33908.0;13913.0;24646.0;14725.0;25806.0;5413.0;45072.0;44332.0;27719.0;7.38;41.65;;;;;;;;;
33909.0;13954.0;24446.0;14743.0;25809.0;5354.0;45067.0;44368.0;27784.0;7.38;41.65;;;;;;;;;
33910.0;13921.0;24571.0;14693.0;25852.0;5319.0;45069.0;44382.0;27820.0;7.42;41.65;;;;;;;;;
33911.0;13953.0;24589.0;14749.0;25816.0;5333.0;45095.0;44325.0;27708.0;7.38;41.65;;;;;;;;;
33912.0;13962.0;24645.0;14744.0;25817.0;5398.0;45138.0;44345.0;27821.0;7.42;41.66;;;;;;;;;
33913.0;13983.0;24567.0;14653.0;25846.0;5384.0;45122.0;44327.0;27753.0;7.38;41.65;;;;;;;;;
33914.0;13983.0;24502.0;14746.0;25803.0;5360.0;45086.0;44377.0;27803.0;7.38;41.66;;;;;;;;;
33915.0;13895.0;24606.0;14731.0;25854.0;5377.0;45084.0;44390.0;27729.0;7.38;41.66;;;;;;;;;
33916.0;13936.0;24631.0;14696.0;25764.0;5316.0;45052.0;44393.0;27786.0;7.34;41.67;;;;;;;;;
33917.0;13929.0;24535.0;14688.0;25813.0;5316.0;45137.0;44347.0;27813.0;7.38;41.66;;;;;;;;;
33918.0;13899.0;24535.0;14667.0;25876.0;5340.0;45116.0;44348.0;27790.0;7.38;41.67;;;;;;;;;
33919.0;14001.0;24592.0;14666.0;25852.0;5307.0;44985.0;44409.0;27766.0;7.38;41.67;;;;;;;;;
33920.0;13850.0;24531.0;14725.0;25907.0;5339.0;45074.0;44351.0;27829.0;7.38;41.66;;;;;;;;;
33921.0;13934.0;24603.0;14640.0;25856.0;5321.0;45136.0;44360.0;27768.0;7.38;41.67;;;;;;;;;
33922.0;13901.0;24531.0;14704.0;25712.0;5355.0;44955.0;44393.0;27779.0;7.38;41.67;;;;;;;;;
33923.0;13962.0;24501.0;14711.0;25756.0;5322.0;45086.0;44326.0;27755.0;7.45;41.66;;;;;;;;;
33924.0;13925.0;24536.0;14709.0;25756.0;5323.0;45065.0;44364.0;27804.0;7.3;41.66;;;;;;;;;
33925.0;13915.0;24590.0;14753.0;25794.0;5333.0;45093.0;44387.0;27742.0;7.38;41.66;;;;;;;;;
33926.0;13883.0;24564.0;14764.0;25799.0;5358.0;45004.0;44373.0;27837.0;7.38;41.68;;;;;;;;;
33927.0;13930.0;24629.0;14715.0;25841.0;5362.0;45116.0;44342.0;27723.0;7.45;41.67;;;;;;;;;
33928.0;13933.0;24591.0;14692.0;25839.0;5326.0;45068.0;44412.0;27827.0;7.38;41.67;;;;;;;;;
33929.0;13920.0;24634.0;14676.0;25826.0;5384.0;45118.0;44409.0;27787.0;7.38;41.65;;;;;;;;;
33930.0;13995.0;24545.0;14658.0;25790.0;5383.0;45075.0;44377.0;27789.0;7.38;41.66;;;;;;;;;
33931.0;13933.0;24553.0;14758.0;25820.0;5310.0;44996.0;44333.0;27751.0;7.45;41.67;;;;;;;;;
33932.0;13941.0;24644.0;14670.0;25780.0;5390.0;45116.0;44382.0;27706.0;7.45;41.66;;;;;;;;;
33933.0;13879.0;24620.0;14699.0;25828.0;5376.0;45074.0;44413.0;27756.0;7.3;41.66;;;;;;;;;
33934.0;13921.0;24608.0;14811.0;25830.0;5352.0;45073.0;44313.0;27823.0;7.38;41.66;;;;;;;;;
33935.0;13949.0;24615.0;14804.0;25836.0;5392.0;45007.0;44316.0;27832.0;7.38;41.65;;;;;;;;;
33936.0;13903.0;24634.0;14710.0;25799.0;5354.0;45049.0;44351.0;27746.0;7.38;41.67;;;;;;;;;
33937.0;13903.0;24595.0;14712.0;25816.0;5324.0;45094.0;44397.0;27778.0;7.53;41.66;;;;;;;;;
33938.0;13931.0;24542.0;14754.0;25784.0;5319.0;45057.0;44345.0;27771.0;7.38;41.66;;;;;;;;;
33939.0;13906.0;24625.0;14714.0;25806.0;5353.0;45021.0;44369.0;27721.0;7.38;41.66;;;;;;;;;
33940.0;13977.0;24602.0;14743.0;25805.0;5336.0;45011.0;44414.0;27829.0;7.45;41.66;;;;;;;;;
33941.0;13939.0;24578.0;14664.0;25818.0;5333.0;45010.0;44400.0;27732.0;7.45;41.67;;;;;;;;;
33942.0;13896.0;24533.0;14791.0;25780.0;5328.0;44982.0;44423.0;27787.0;7.38;41.66;;;;;;;;;
33943.0;13886.0;24529.0;14738.0;25746.0;5337.0;45136.0;44416.0;27832.0;7.38;41.66;;;;;;;;;
33944.0;13958.0;24630.0;14723.0;25802.0;5342.0;45045.0;44367.0;27784.0;7.38;41.66;;;;;;;;;
33945.0;13967.0;24573.0;14780.0;25853.0;5275.0;44950.0;44369.0;27841.0;7.38;41.65;;;;;;;;;
33946.0;13974.0;24606.0;14742.0;25786.0;5397.0;44985.0;44351.0;27788.0;7.38;41.67;;;;;;;;;
33947.0;14004.0;24541.0;14770.0;25824.0;5333.0;45073.0;44367.0;27832.0;7.45;41.66;;;;;;;;;
33948.0;13877.0;24630.0;14685.0;25791.0;5310.0;45090.0;44437.0;27812.0;7.38;41.66;;;;;;;;;
33949.0;13952.0;24596.0;14688.0;25874.0;5307.0;45091.0;44340.0;27799.0;7.45;41.67;;;;;;;;;
33950.0;13871.0;24543.0;14761.0;25805.0;5352.0;45047.0;44326.0;27773.0;7.38;41.67;;;;;;;;;
33951.0;13879.0;24619.0;14657.0;25817.0;5372.0;45163.0;44347.0;27743.0;7.38;41.65;;;;;;;;;
33952.0;13953.0;24621.0;14717.0;25860.0;5302.0;45085.0;44406.0;27851.0;7.38;41.66;;;;;;;;;
33953.0;13879.0;24636.0;14750.0;25824.0;5277.0;45098.0;44402.0;27783.0;7.38;41.67;;;;;;;;;
33954.0;13993.0;24596.0;14684.0;25798.0;5262.0;45115.0;44432.0;27847.0;7.38;41.67;;;;;;;;;
33955.0;13849.0;24638.0;14638.0;25802.0;5394.0;45124.0;44366.0;27756.0;7.38;41.67;;;;;;;;;
33956.0;13941.0;24638.0;14735.0;25806.0;5377.0;45103.0;44364.0;27721.0;7.42;41.67;;;;;;;;;
33957.0;13920.0;24622.0;14721.0;25883.0;5297.0;45095.0;44388.0;27808.0;7.38;41.67;;;;;;;;;
33958.0;14010.0;24555.0;14742.0;25832.0;5422.0;45028.0;44365.0;27792.0;7.38;41.67;;;;;;;;;
33959.0;13952.0;24635.0;14750.0;25804.0;5383.0;45043.0;44337.0;27807.0;7.38;41.67;;;;;;;;;
33960.0;13894.0;24643.0;14680.0;25841.0;5339.0;45012.0;44332.0;27795.0;7.38;41.66;;;;;;;;;
33961.0;13945.0;24609.0;14755.0;25753.0;5342.0;45040.0;44447.0;27763.0;7.45;41.67;;;;;;;;;
33962.0;13900.0;24563.0;14686.0;25827.0;5313.0;45113.0;44380.0;27755.0;7.38;41.68;;;;;;;;;
33963.0;14007.0;24611.0;14778.0;25821.0;5294.0;45027.0;44296.0;27716.0;7.38;41.68;;;;;;;;;
33964.0;13982.0;24608.0;14649.0;25822.0;5305.0;45037.0;44431.0;27760.0;7.38;41.66;;;;;;;;;
33965.0;13873.0;24612.0;14714.0;25842.0;5383.0;45088.0;44358.0;27790.0;7.45;41.66;;;;;;;;;
33966.0;13914.0;24481.0;14736.0;25704.0;5377.0;45078.0;44279.0;27761.0;7.38;41.66;;;;;;;;;
33967.0;13883.0;24561.0;14755.0;25722.0;5347.0;45109.0;44355.0;27777.0;7.45;41.67;;;;;;;;;
33968.0;13957.0;24548.0;14678.0;25813.0;5367.0;45106.0;44324.0;27681.0;7.38;41.67;;;;;;;;;
33969.0;13896.0;24578.0;14771.0;25817.0;5359.0;45045.0;44380.0;27758.0;7.38;41.67;;;;;;;;;
33970.0;13934.0;24510.0;14761.0;25823.0;5394.0;45055.0;44381.0;27747.0;7.38;41.67;;;;;;;;;
33971.0;13969.0;24628.0;14676.0;25819.0;5359.0;45127.0;44386.0;27650.0;7.31;41.67;;;;;;;;;
33972.0;13904.0;24614.0;14729.0;25814.0;5308.0;45035.0;44309.0;27859.0;7.38;41.68;;;;;;;;;
33973.0;13942.0;24600.0;14770.0;25855.0;5400.0;45040.0;44327.0;27783.0;7.45;41.67;;;;;;;;;
33974.0;13921.0;24630.0;14716.0;25767.0;5338.0;45126.0;44361.0;27758.0;7.38;41.68;;;;;;;;;
33975.0;13942.0;24500.0;14741.0;25807.0;5370.0;45139.0;44390.0;27756.0;7.38;41.67;;;;;;;;;
33976.0;13899.0;24516.0;14742.0;25865.0;5327.0;45049.0;44337.0;27773.0;7.38;41.69;;;;;;;;;
33977.0;14009.0;24594.0;14703.0;25779.0;5352.0;45137.0;44367.0;27727.0;7.38;41.67;;;;;;;;;
33978.0;13951.0;24571.0;14793.0;25774.0;5431.0;45093.0;44351.0;27798.0;7.49;41.67;;;;;;;;;
33979.0;13896.0;24610.0;14731.0;25795.0;5310.0;45060.0;44346.0;27819.0;7.31;41.68;;;;;;;;;
33980.0;13950.0;24528.0;14746.0;25751.0;5407.0;45168.0;44352.0;27735.0;7.42;41.69;;;;;;;;;
33981.0;13947.0;24543.0;14720.0;25829.0;5350.0;45163.0;44415.0;27767.0;7.38;41.68;;;;;;;;;
33982.0;13900.0;24572.0;14731.0;25736.0;5291.0;45104.0;44420.0;27788.0;7.45;41.65;;;;;;;;;
33983.0;13891.0;24551.0;14752.0;25749.0;5307.0;45106.0;44328.0;27739.0;7.38;41.7;;;;;;;;;
33984.0;13903.0;24548.0;14683.0;25840.0;5315.0;45069.0;44383.0;27854.0;7.45;41.67;;;;;;;;;
33985.0;13898.0;24526.0;14717.0;25858.0;5331.0;45096.0;44351.0;27758.0;7.31;41.68;;;;;;;;;
33986.0;13976.0;24541.0;14793.0;25787.0;5355.0;45146.0;44385.0;27725.0;7.38;41.66;;;;;;;;;
33987.0;13935.0;24528.0;14714.0;25790.0;5348.0;45147.0;44374.0;27791.0;7.38;41.68;;;;;;;;;
33988.0;13921.0;24550.0;14692.0;25761.0;5374.0;45171.0;44321.0;27739.0;7.38;41.67;;;;;;;;;
33989.0;13902.0;24543.0;14752.0;25797.0;5302.0;45054.0;44395.0;27748.0;7.31;41.67;;;;;;;;;
33990.0;13857.0;24601.0;14771.0;25687.0;5324.0;45026.0;44388.0;27818.0;7.38;41.67;;;;;;;;;
33991.0;13904.0;24596.0;14758.0;25762.0;5360.0;45094.0;44355.0;27791.0;7.45;41.68;;;;;;;;;
33992.0;13962.0;24611.0;14727.0;25808.0;5362.0;45041.0;44353.0;27775.0;7.38;41.64;;;;;;;;;
33993.0;13868.0;24657.0;14706.0;25791.0;5284.0;45112.0;44375.0;27827.0;7.38;41.65;;;;;;;;;
33994.0;13865.0;24635.0;14664.0;25819.0;5409.0;45168.0;44358.0;27780.0;7.38;41.66;;;;;;;;;
33995.0;13889.0;24589.0;14746.0;25838.0;5374.0;45092.0;44406.0;27811.0;7.38;41.67;;;;;;;;;
33996.0;13903.0;24611.0;14730.0;25810.0;5403.0;45136.0;44325.0;27764.0;7.38;41.67;;;;;;;;;
33997.0;13858.0;24637.0;14774.0;25870.0;5339.0;45034.0;44370.0;27740.0;7.45;41.66;;;;;;;;;
33998.0;13914.0;24617.0;14781.0;25862.0;5351.0;45058.0;44301.0;27751.0;7.38;41.66;;;;;;;;;
33999.0;13903.0;24535.0;14745.0;25790.0;5353.0;45112.0;44348.0;27764.0;7.38;41.66;;;;;;;;;
34000.0;13992.0;24656.0;14734.0;25803.0;5349.0;45027.0;44391.0;27837.0;7.38;41.66;;;;;;;;;
34001.0;13963.0;24710.0;14709.0;25844.0;5364.0;45032.0;44341.0;27719.0;7.42;41.67;;;;;;;;;
34002.0;13924.0;24594.0;14709.0;25797.0;5277.0;44966.0;44390.0;27716.0;7.53;41.69;;;;;;;;;
34003.0;13920.0;24617.0;14700.0;25820.0;5349.0;44995.0;44388.0;27705.0;7.34;41.67;;;;;;;;;
34004.0;13874.0;24617.0;14669.0;25772.0;5351.0;45058.0;44372.0;27789.0;7.38;41.67;;;;;;;;;
34005.0;13943.0;24593.0;14773.0;25790.0;5353.0;44975.0;44413.0;27776.0;7.31;41.67;;;;;;;;;
34006.0;13898.0;24633.0;14761.0;25867.0;5369.0;44985.0;44324.0;27761.0;7.42;41.66;;;;;;;;;
34007.0;13928.0;24659.0;14756.0;25826.0;5434.0;45018.0;44352.0;27796.0;7.45;41.66;;;;;;;;;
34008.0;13969.0;24623.0;14672.0;25791.0;5325.0;45014.0;44400.0;27782.0;7.38;41.67;;;;;;;;;
34009.0;13965.0;24598.0;14748.0;25688.0;5341.0;45028.0;44399.0;27743.0;7.38;41.67;;;;;;;;;
34010.0;13825.0;24592.0;14668.0;25822.0;5279.0;45136.0;44338.0;27817.0;7.42;41.67;;;;;;;;;
34011.0;13939.0;24674.0;14719.0;25860.0;5354.0;45100.0;44358.0;27771.0;7.45;41.68;;;;;;;;;
34012.0;13882.0;24638.0;14707.0;25770.0;5339.0;45117.0;44320.0;27791.0;7.38;41.68;;;;;;;;;
34013.0;13901.0;24600.0;14701.0;25818.0;5344.0;45049.0;44355.0;27812.0;7.38;41.67;;;;;;;;;
34014.0;13958.0;24670.0;14690.0;25792.0;5299.0;44985.0;44390.0;27814.0;7.38;41.68;;;;;;;;;
34015.0;13944.0;24671.0;14769.0;25786.0;5261.0;45069.0;44289.0;27768.0;7.38;41.68;;;;;;;;;
34016.0;13906.0;24668.0;14640.0;25811.0;5291.0;45034.0;44395.0;27736.0;7.38;41.68;;;;;;;;;
34017.0;13949.0;24654.0;14721.0;25775.0;5381.0;45093.0;44377.0;27774.0;7.38;41.67;;;;;;;;;
34018.0;13863.0;24628.0;14721.0;25831.0;5394.0;45080.0;44358.0;27772.0;7.31;41.67;;;;;;;;;
34019.0;13947.0;24675.0;14703.0;25900.0;5353.0;45087.0;44339.0;27796.0;7.31;41.67;;;;;;;;;
34020.0;13932.0;24637.0;14678.0;25819.0;5312.0;45067.0;44259.0;27796.0;7.38;41.67;;;;;;;;;
34021.0;13864.0;24674.0;14744.0;25771.0;5311.0;45031.0;44354.0;27857.0;7.38;41.68;;;;;;;;;
34022.0;13956.0;24585.0;14641.0;25829.0;5361.0;45084.0;44422.0;27794.0;7.45;41.68;;;;;;;;;
34023.0;13961.0;24636.0;14786.0;25823.0;5387.0;45012.0;44381.0;27783.0;7.38;41.68;;;;;;;;;
34024.0;13930.0;24581.0;14721.0;25744.0;5382.0;44976.0;44416.0;27721.0;7.45;41.68;;;;;;;;;
34025.0;13918.0;24650.0;14733.0;25882.0;5412.0;45085.0;44421.0;27826.0;7.38;41.69;;;;;;;;;
34026.0;13908.0;24688.0;14789.0;25840.0;5360.0;44978.0;44392.0;27853.0;7.45;41.68;;;;;;;;;
34027.0;13913.0;24685.0;14730.0;25743.0;5382.0;45087.0;44376.0;27763.0;7.34;41.68;;;;;;;;;
34028.0;13930.0;24650.0;14734.0;25821.0;5347.0;44962.0;44302.0;27840.0;7.38;41.67;;;;;;;;;
34029.0;13959.0;24695.0;14772.0;25788.0;5330.0;45071.0;44346.0;27762.0;7.38;41.69;;;;;;;;;
34030.0;13922.0;24662.0;14710.0;25862.0;5434.0;45066.0;44356.0;27787.0;7.38;41.68;;;;;;;;;
34031.0;13969.0;24667.0;14735.0;25863.0;5377.0;45044.0;44361.0;27833.0;7.38;41.67;;;;;;;;;
34032.0;13967.0;24644.0;14763.0;25842.0;5399.0;45083.0;44403.0;27742.0;7.45;41.68;;;;;;;;;
34033.0;13956.0;24722.0;14663.0;25832.0;5331.0;45106.0;44292.0;27781.0;7.45;41.69;;;;;;;;;
34034.0;13928.0;24616.0;14682.0;25797.0;5233.0;45086.0;44438.0;27809.0;7.45;41.69;;;;;;;;;
34035.0;13959.0;24713.0;14677.0;25723.0;5393.0;45076.0;44360.0;27735.0;7.45;41.68;;;;;;;;;
34036.0;13943.0;24681.0;14717.0;25823.0;5328.0;44981.0;44375.0;27776.0;7.38;41.68;;;;;;;;;
34037.0;13957.0;24616.0;14764.0;25868.0;5350.0;45130.0;44329.0;27724.0;7.38;41.67;;;;;;;;;
34038.0;13969.0;24603.0;14781.0;25823.0;5397.0;45055.0;44395.0;27786.0;7.45;41.68;;;;;;;;;
34039.0;13920.0;24665.0;14779.0;25765.0;5341.0;45141.0;44343.0;27837.0;7.38;41.68;;;;;;;;;
34040.0;13922.0;24662.0;14790.0;25829.0;5320.0;45114.0;44401.0;27762.0;7.38;41.69;;;;;;;;;
34041.0;13957.0;24618.0;14766.0;25737.0;5294.0;45090.0;44366.0;27778.0;7.38;41.69;;;;;;;;;
34042.0;13935.0;24642.0;14760.0;25697.0;5345.0;45063.0;44336.0;27768.0;7.38;41.68;;;;;;;;;
34043.0;13949.0;24702.0;14809.0;25803.0;5404.0;45070.0;44401.0;27740.0;7.38;41.67;;;;;;;;;
34044.0;13891.0;24611.0;14687.0;25842.0;5377.0;45057.0;44406.0;27765.0;7.38;41.67;;;;;;;;;
34045.0;13901.0;24598.0;14718.0;25820.0;5369.0;45125.0;44414.0;27816.0;7.38;41.67;;;;;;;;;
34046.0;13946.0;24649.0;14737.0;25786.0;5304.0;45086.0;44403.0;27792.0;7.38;41.68;;;;;;;;;
34047.0;13933.0;24589.0;14717.0;25737.0;5275.0;45044.0;44369.0;27737.0;7.34;41.68;;;;;;;;;
34048.0;13913.0;24669.0;14752.0;25787.0;5243.0;45109.0;44350.0;27811.0;7.38;41.7;;;;;;;;;
34049.0;13933.0;24589.0;14756.0;25781.0;5344.0;45080.0;44387.0;27746.0;7.38;41.69;;;;;;;;;
34050.0;13939.0;24531.0;14716.0;25851.0;5379.0;45039.0;44326.0;27711.0;7.38;41.68;;;;;;;;;
34051.0;13924.0;24622.0;14771.0;25802.0;5381.0;45081.0;44368.0;27767.0;7.34;41.69;;;;;;;;;
34052.0;13895.0;24493.0;14688.0;25786.0;5351.0;44943.0;44331.0;27778.0;7.38;41.69;;;;;;;;;
34053.0;13862.0;24638.0;14691.0;25745.0;5419.0;45011.0;44392.0;27762.0;7.38;41.68;;;;;;;;;
34054.0;13891.0;24574.0;14645.0;25814.0;5366.0;45039.0;44397.0;27717.0;7.38;41.67;;;;;;;;;
